soundFile,word,location,repetition,trialnum,condition,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,fam_trials_loop.thisRepN,fam_trials_loop.thisTrialN,fam_trials_loop.thisN,fam_trials_loop.thisIndex,structured_block_key_resp.keys,structured_block_key_resp.rt,random_block_key_resp.keys,random_block_key_resp.rt,starget,Run,PartID,frameRate,ttarget,expName,date,
4B.wav,3,2,12,140,S,0,19,19,19,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
4C.wav,3,3,12,141,S,0,20,20,20,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
1A.wav,2,1,12,142,S,0,21,21,21,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
1B.wav,2,2,12,143,S,0,22,22,22,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
1C.wav,2,3,12,144,S,0,23,23,23,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
pu.wav,0,1,1,121,R,,,,,0,0,0,0,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ti.wav,0,2,1,122,R,,,,,0,1,1,1,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
tu.wav,0,3,1,123,R,,,,,0,2,2,2,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ba.wav,0,1,1,124,R,,,,,0,3,3,3,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ta.wav,0,2,1,125,R,,,,,0,4,4,4,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
da.wav,0,3,1,126,R,,,,,0,5,5,5,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
di.wav,0,1,1,127,R,,,,,0,6,6,6,,,4,0.250277332729,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ti.wav,0,2,1,128,R,,,,,0,7,7,7,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
du.wav,0,3,1,129,R,,,,,0,8,8,8,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
da.wav,0,1,1,130,R,,,,,0,9,9,9,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ba.wav,0,2,1,131,R,,,,,0,10,10,10,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
bu.wav,0,3,1,132,R,,,,,0,11,11,11,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
du.wav,0,1,1,133,R,,,,,0,12,12,12,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
di.wav,0,2,1,134,R,,,,,0,13,13,13,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
di.wav,0,3,1,135,R,,,,,0,14,14,14,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
pu.wav,0,1,1,136,R,,,,,0,15,15,15,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
pi.wav,0,2,1,137,R,,,,,0,16,16,16,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
pa.wav,0,3,1,138,R,,,,,0,17,17,17,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
pa.wav,0,1,1,139,R,,,,,0,18,18,18,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
bi.wav,0,2,1,140,R,,,,,0,19,19,19,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ba.wav,0,3,1,141,R,,,,,0,20,20,20,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
pu.wav,0,1,1,142,R,,,,,0,21,21,21,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ta.wav,0,2,1,143,R,,,,,0,22,22,22,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
bu.wav,0,3,1,144,R,,,,,0,23,23,23,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,,,,,0,24,24,24,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,,,,,0,25,25,25,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,,,,,0,26,26,26,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,,,,,0,27,27,27,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,,,,,0,28,28,28,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,,,,,0,29,29,29,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,,,,,0,30,30,30,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,,,,,0,31,31,31,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,,,,,0,32,32,32,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,,,,,0,33,33,33,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,,,,,0,34,34,34,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,,,,,0,35,35,35,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
di.wav,0,1,1,145,R,,,,,0,36,36,36,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
bu.wav,0,2,1,146,R,,,,,0,37,37,37,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
bi.wav,0,3,1,147,R,,,,,0,38,38,38,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
bi.wav,0,1,1,148,R,,,,,0,39,39,39,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ba.wav,0,2,1,149,R,,,,,0,40,40,40,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
tu.wav,0,3,1,150,R,,,,,0,41,41,41,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
tu.wav,0,1,1,151,R,,,,,0,42,42,42,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
pu.wav,0,2,1,152,R,,,,,0,43,43,43,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
du.wav,0,3,1,153,R,,,,,0,44,44,44,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ba.wav,0,1,1,154,R,,,,,0,45,45,45,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
tu.wav,0,2,1,155,R,,,,,0,46,46,46,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ti.wav,0,3,1,156,R,,,,,0,47,47,47,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ta.wav,0,1,1,157,R,,,,,0,48,48,48,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
pa.wav,0,2,1,158,R,,,,,0,49,49,49,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
da.wav,0,3,1,159,R,,,,,0,50,50,50,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
di.wav,0,1,1,160,R,,,,,0,51,51,51,,,4,0.300335473148,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
pi.wav,0,2,1,161,R,,,,,0,52,52,52,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
pu.wav,0,3,1,162,R,,,,,0,53,53,53,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
pi.wav,0,1,1,163,R,,,,,0,54,54,54,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
bi.wav,0,2,1,164,R,,,,,0,55,55,55,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
pa.wav,0,3,1,165,R,,,,,0,56,56,56,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
da.wav,0,1,1,166,R,,,,,0,57,57,57,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
bu.wav,0,2,1,167,R,,,,,0,58,58,58,,,4,0.275360162836,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
pi.wav,0,3,1,168,R,,,,,0,59,59,59,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
3A.wav,1,1,13,145,S,0,0,0,0,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
3B.wav,1,2,13,146,S,0,1,1,1,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
3C.wav,1,3,13,147,S,0,2,2,2,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
4A.wav,3,1,13,148,S,0,3,3,3,,,,,4,0.166906263214,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
4B.wav,3,2,13,149,S,0,4,4,4,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
4C.wav,3,3,13,150,S,0,5,5,5,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
3A.wav,1,1,14,151,S,0,6,6,6,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
3B.wav,1,2,14,152,S,0,7,7,7,,,,,4,0.291936414316,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
3C.wav,1,3,14,153,S,0,8,8,8,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
2A.wav,4,1,13,154,S,0,9,9,9,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
2B.wav,4,2,13,155,S,0,10,10,10,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
2C.wav,4,3,13,156,S,0,11,11,11,,,,,4,0.266892837593,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
1A.wav,2,1,13,157,S,0,12,12,12,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
1B.wav,2,2,13,158,S,0,13,13,13,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
1C.wav,2,3,13,159,S,0,14,14,14,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
3A.wav,1,1,15,160,S,0,15,15,15,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
3B.wav,1,2,15,161,S,0,16,16,16,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
3C.wav,1,3,15,162,S,0,17,17,17,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
2A.wav,4,1,14,163,S,0,18,18,18,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
2B.wav,4,2,14,164,S,0,19,19,19,,,,,4,0.166901712073,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
2C.wav,4,3,14,165,S,0,20,20,20,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
1A.wav,2,1,14,166,S,0,21,21,21,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
1B.wav,2,2,14,167,S,0,22,22,22,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
1C.wav,2,3,14,168,S,0,23,23,23,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,24,24,24,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,25,25,25,,,,,4,0.366656123195,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,26,26,26,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,27,27,27,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,28,28,28,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,29,29,29,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,30,30,30,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,31,31,31,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,32,32,32,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,33,33,33,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,34,34,34,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,35,35,35,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
4A.wav,3,1,14,169,S,0,36,36,36,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
4B.wav,3,2,14,170,S,0,37,37,37,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
4C.wav,3,3,14,171,S,0,38,38,38,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
1A.wav,2,1,15,172,S,0,39,39,39,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
1B.wav,2,2,15,173,S,0,40,40,40,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
1C.wav,2,3,15,174,S,0,41,41,41,,,,,4,0.358583321562,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
3A.wav,1,1,16,175,S,0,42,42,42,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
3B.wav,1,2,16,176,S,0,43,43,43,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
3C.wav,1,3,16,177,S,0,44,44,44,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
4A.wav,3,1,15,178,S,0,45,45,45,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
4B.wav,3,2,15,179,S,0,46,46,46,,,,,4,0.383552089566,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
4C.wav,3,3,15,180,S,0,47,47,47,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
2A.wav,4,1,15,181,S,0,48,48,48,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
2B.wav,4,2,15,182,S,0,49,49,49,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
2C.wav,4,3,15,183,S,0,50,50,50,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
4A.wav,3,1,16,184,S,0,51,51,51,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
4B.wav,3,2,16,185,S,0,52,52,52,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
4C.wav,3,3,16,186,S,0,53,53,53,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
1A.wav,2,1,16,187,S,0,54,54,54,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
1B.wav,2,2,16,188,S,0,55,55,55,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
1C.wav,2,3,16,189,S,0,56,56,56,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
2A.wav,4,1,16,190,S,0,57,57,57,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
2B.wav,4,2,16,191,S,0,58,58,58,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
2C.wav,4,3,16,192,S,0,59,59,59,,,,,4,0.233597543789,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,60,60,60,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,61,61,61,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,62,62,62,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,63,63,63,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,64,64,64,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,65,65,65,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,66,66,66,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,67,67,67,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,68,68,68,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,69,69,69,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,70,70,70,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
silence.wav,0,0,0,0,B,0,71,71,71,,,,,None,,,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
pa.wav,0,1,1,169,R,,,,,0,0,0,0,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ba.wav,0,2,1,170,R,,,,,0,1,1,1,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ta.wav,0,3,1,171,R,,,,,0,2,2,2,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
pi.wav,0,1,1,172,R,,,,,0,3,3,3,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
di.wav,0,2,1,173,R,,,,,0,4,4,4,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
pa.wav,0,3,1,174,R,,,,,0,5,5,5,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ti.wav,0,1,1,175,R,,,,,0,6,6,6,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
bi.wav,0,2,1,176,R,,,,,0,7,7,7,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ti.wav,0,3,1,177,R,,,,,0,8,8,8,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
tu.wav,0,1,1,178,R,,,,,0,9,9,9,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
bu.wav,0,2,1,179,R,,,,,0,10,10,10,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
du.wav,0,3,1,180,R,,,,,0,11,11,11,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
du.wav,0,1,1,181,R,,,,,0,12,12,12,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
pu.wav,0,2,1,182,R,,,,,0,13,13,13,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
da.wav,0,3,1,183,R,,,,,0,14,14,14,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ba.wav,0,1,1,184,R,,,,,0,15,15,15,,,4,0.283585142111,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ta.wav,0,2,1,185,R,,,,,0,16,16,16,,,4,0.0835599403363,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
da.wav,0,3,1,186,R,,,,,0,17,17,17,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ti.wav,0,1,1,187,R,,,,,0,18,18,18,,,4,0.450356009882,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
pu.wav,0,2,1,188,R,,,,,0,19,19,19,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
ta.wav,0,3,1,189,R,,,,,0,20,20,20,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
du.wav,0,1,1,190,R,,,,,0,21,21,21,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
bu.wav,0,2,1,191,R,,,,,0,22,22,22,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
di.wav,0,3,1,192,R,,,,,0,23,23,23,,,None,,da,4,005,123.819070115,1C,auditory,2017_Oct_31_0958,
