word,location,image,repetition,trialnum,condition,l_block_trial_loop.thisRepN,l_block_trial_loop.thisTrialN,l_block_trial_loop.thisN,l_block_trial_loop.thisIndex,v_block_trials.thisRepN,v_block_trials.thisTrialN,v_block_trials.thisN,v_block_trials.thisIndex,blank_block_trial_loop.thisRepN,blank_block_trial_loop.thisTrialN,blank_block_trial_loop.thisN,blank_block_trial_loop.thisIndex,l_block_trial_key_resp.keys,l_block_trial_key_resp.rt,v_block_trial_key_resp.keys,v_block_trial_key_resp.rt,blank_block_trial_key_resp.keys,Run,vtarget,PartID,ltarget,frameRate,expName,date,
3,2,Alien11.bmp,28,329,S,,,,,0,16,16,16,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
3,3,Alien12.bmp,28,330,S,,,,,0,17,17,17,,,,,,,3,0.450305763166,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
1,1,Alien4.bmp,29,331,S,,,,,0,18,18,18,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
1,2,Alien5.bmp,29,332,S,,,,,0,19,19,19,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
1,3,Alien6.bmp,29,333,S,,,,,0,20,20,20,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
4,1,Alien7.bmp,28,334,S,,,,,0,21,21,21,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
4,2,Alien8.bmp,28,335,S,,,,,0,22,22,22,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
4,3,Alien9.bmp,28,336,S,,,,,0,23,23,23,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,24,24,24,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,25,25,25,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,26,26,26,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,27,27,27,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,28,28,28,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,29,29,29,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,30,30,30,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,31,31,31,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,32,32,32,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,33,33,33,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,34,34,34,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,35,35,35,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,D.png,1,337,R,0,0,0,0,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,L.png,1,338,R,0,1,1,1,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,A.png,1,339,R,0,2,2,2,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,H.png,1,340,R,0,3,3,3,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,B.png,1,341,R,0,4,4,4,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,G.png,1,342,R,0,5,5,5,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,F.png,1,343,R,0,6,6,6,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,M.png,1,344,R,0,7,7,7,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,E.png,1,345,R,0,8,8,8,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,B.png,1,346,R,0,9,9,9,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,E.png,1,347,R,0,10,10,10,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,E.png,1,348,R,0,11,11,11,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,K.png,1,349,R,0,12,12,12,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,C.png,1,350,R,0,13,13,13,,,,,,,,,3,0.364802713797,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,G.png,1,351,R,0,14,14,14,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,M.png,1,352,R,0,15,15,15,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,L.png,1,353,R,0,16,16,16,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,H.png,1,354,R,0,17,17,17,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,L.png,1,355,R,0,18,18,18,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,H.png,1,356,R,0,19,19,19,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,C.png,1,357,R,0,20,20,20,,,,,,,,,3,0.406412053155,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,D.png,1,358,R,0,21,21,21,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,K.png,1,359,R,0,22,22,22,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,J.png,1,360,R,0,23,23,23,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
2,1,Alien1.bmp,28,337,S,,,,,0,0,0,0,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
2,2,Alien2.bmp,28,338,S,,,,,0,1,1,1,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
2,3,Alien3.bmp,28,339,S,,,,,0,2,2,2,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
3,1,Alien10.bmp,29,340,S,,,,,0,3,3,3,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
3,2,Alien11.bmp,29,341,S,,,,,0,4,4,4,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
3,3,Alien12.bmp,29,342,S,,,,,0,5,5,5,,,,,,,3,0.450300074299,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
1,1,Alien4.bmp,30,343,S,,,,,0,6,6,6,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
1,2,Alien5.bmp,30,344,S,,,,,0,7,7,7,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
1,3,Alien6.bmp,30,345,S,,,,,0,8,8,8,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
4,1,Alien7.bmp,29,346,S,,,,,0,9,9,9,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
4,2,Alien8.bmp,29,347,S,,,,,0,10,10,10,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
4,3,Alien9.bmp,29,348,S,,,,,0,11,11,11,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
2,1,Alien1.bmp,29,349,S,,,,,0,12,12,12,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
2,2,Alien2.bmp,29,350,S,,,,,0,13,13,13,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
2,3,Alien3.bmp,29,351,S,,,,,0,14,14,14,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
4,1,Alien7.bmp,30,352,S,,,,,0,15,15,15,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
4,2,Alien8.bmp,30,353,S,,,,,0,16,16,16,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
4,3,Alien9.bmp,30,354,S,,,,,0,17,17,17,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
1,1,Alien4.bmp,31,355,S,,,,,0,18,18,18,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
1,2,Alien5.bmp,31,356,S,,,,,0,19,19,19,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
1,3,Alien6.bmp,31,357,S,,,,,0,20,20,20,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
3,1,Alien10.bmp,30,358,S,,,,,0,21,21,21,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
3,2,Alien11.bmp,30,359,S,,,,,0,22,22,22,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
3,3,Alien12.bmp,30,360,S,,,,,0,23,23,23,,,,,,,3,0.475248383707,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,24,24,24,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,25,25,25,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,26,26,26,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,27,27,27,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,28,28,28,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,29,29,29,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,30,30,30,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,31,31,31,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,32,32,32,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,33,33,33,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,34,34,34,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,0,35,35,35,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,J.png,1,313,R,0,0,0,0,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,A.png,1,314,R,0,1,1,1,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,F.png,1,315,R,0,2,2,2,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,G.png,1,316,R,0,3,3,3,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,F.png,1,317,R,0,4,4,4,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,L.png,1,318,R,0,5,5,5,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,C.png,1,319,R,0,6,6,6,,,,,,,,,3,0.355827364023,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,K.png,1,320,R,0,7,7,7,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,H.png,1,321,R,0,8,8,8,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,D.png,1,322,R,0,9,9,9,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,E.png,1,323,R,0,10,10,10,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,M.png,1,324,R,0,11,11,11,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,H.png,1,325,R,0,12,12,12,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,M.png,1,326,R,0,13,13,13,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,E.png,1,327,R,0,14,14,14,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,L.png,1,328,R,0,15,15,15,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,K.png,1,329,R,0,16,16,16,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,D.png,1,330,R,0,17,17,17,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,B.png,1,331,R,0,18,18,18,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,G.png,1,332,R,0,19,19,19,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,B.png,1,333,R,0,20,20,20,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,J.png,1,334,R,0,21,21,21,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,C.png,1,335,R,0,22,22,22,,,,,,,,,3,0.472983924032,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,A.png,1,336,R,0,23,23,23,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,,,,,0,0,0,0,,,,,None,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,,,,,0,1,1,1,,,,,None,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,,,,,0,2,2,2,,,,,None,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,,,,,0,3,3,3,,,,,None,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,,,,,0,4,4,4,,,,,None,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,,,,,0,5,5,5,,,,,None,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,,,,,0,6,6,6,,,,,None,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,,,,,0,7,7,7,,,,,None,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,,,,,0,8,8,8,,,,,None,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,,,,,0,9,9,9,,,,,None,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,,,,,0,10,10,10,,,,,None,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,0,blank.png,0,0,B,,,,,,,,,0,11,11,11,,,,,None,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
2,1,Alien1.bmp,30,361,S,,,,,0,0,0,0,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
2,2,Alien2.bmp,30,362,S,,,,,0,1,1,1,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
2,3,Alien3.bmp,30,363,S,,,,,0,2,2,2,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
1,1,Alien4.bmp,32,364,S,,,,,0,3,3,3,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
1,2,Alien5.bmp,32,365,S,,,,,0,4,4,4,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
1,3,Alien6.bmp,32,366,S,,,,,0,5,5,5,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
4,1,Alien7.bmp,31,367,S,,,,,0,6,6,6,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
4,2,Alien8.bmp,31,368,S,,,,,0,7,7,7,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
4,3,Alien9.bmp,31,369,S,,,,,0,8,8,8,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
3,1,Alien10.bmp,31,370,S,,,,,0,9,9,9,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
3,2,Alien11.bmp,31,371,S,,,,,0,10,10,10,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
3,3,Alien12.bmp,31,372,S,,,,,0,11,11,11,,,,,,,3,0.467051557498,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
2,1,Alien1.bmp,31,373,S,,,,,0,12,12,12,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
2,2,Alien2.bmp,31,374,S,,,,,0,13,13,13,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
2,3,Alien3.bmp,31,375,S,,,,,0,14,14,14,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
4,1,Alien7.bmp,32,376,S,,,,,0,15,15,15,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
4,2,Alien8.bmp,32,377,S,,,,,0,16,16,16,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
4,3,Alien9.bmp,32,378,S,,,,,0,17,17,17,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
3,1,Alien10.bmp,32,382,S,,,,,0,18,18,18,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
3,2,Alien11.bmp,32,383,S,,,,,0,19,19,19,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
3,3,Alien12.bmp,32,384,S,,,,,0,20,20,20,,,,,,,3,0.391939820722,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
2,1,Alien1.bmp,32,388,S,,,,,0,21,21,21,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
2,2,Alien2.bmp,32,389,S,,,,,0,22,22,22,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
2,3,Alien3.bmp,32,390,S,,,,,0,23,23,23,,,,,,,None,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,H.png,1,361,R,0,0,0,0,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,B.png,1,362,R,0,1,1,1,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,C.png,1,363,R,0,2,2,2,,,,,,,,,3,0.364800153824,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,G.png,1,364,R,0,3,3,3,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,D.png,1,365,R,0,4,4,4,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,A.png,1,366,R,0,5,5,5,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,E.png,1,367,R,0,6,6,6,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,L.png,1,368,R,0,7,7,7,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,J.png,1,369,R,0,8,8,8,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,E.png,1,370,R,0,9,9,9,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,L.png,1,371,R,0,10,10,10,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,A.png,1,372,R,0,11,11,11,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,C.png,1,373,R,0,12,12,12,,,,,,,,,3,0.381431601592,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,G.png,1,374,R,0,13,13,13,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,M.png,1,375,R,0,14,14,14,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,H.png,1,376,R,0,15,15,15,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,A.png,1,377,R,0,16,16,16,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,F.png,1,378,R,0,17,17,17,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,F.png,1,379,R,0,18,18,18,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,K.png,1,380,R,0,19,19,19,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,D.png,1,381,R,0,20,20,20,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,1,J.png,1,382,R,0,21,21,21,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,2,F.png,1,383,R,0,22,22,22,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
0,3,J.png,1,384,R,0,23,23,23,,,,,,,,,None,,,,,5,12,012,c,119.961134754,visual,2017_Nov_08_1114,
