soundFile,word,location,repetition,trialnum,condition,corrAns,soundFile3,soundFile2,soundFile1,soundFile6,soundFile5,soundFile4,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,fam_trials_loop.thisRepN,fam_trials_loop.thisTrialN,fam_trials_loop.thisN,fam_trials_loop.thisIndex,twoAFC_1.thisRepN,twoAFC_1.thisTrialN,twoAFC_1.thisN,twoAFC_1.thisIndex,structured_block_key_resp.keys,structured_block_key_resp.rt,random_block_key_resp.keys,random_block_key_resp.rt,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,starget,Run,PartID,frameRate,ttarget,expName,date,
silence.wav,0,0,0,0,B,,,,,,,,0,89,89,89,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,0,90,90,90,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,0,91,91,91,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,0,92,92,92,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,0,93,93,93,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,0,94,94,94,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,0,95,95,95,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
3A.wav,1,1,43,505,S,,,,,,,,0,96,96,96,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
3B.wav,1,2,43,506,S,,,,,,,,0,97,97,97,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
3C.wav,1,3,43,507,S,,,,,,,,0,98,98,98,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4A.wav,3,1,43,508,S,,,,,,,,0,99,99,99,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4B.wav,3,2,43,509,S,,,,,,,,0,100,100,100,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4C.wav,3,3,43,510,S,,,,,,,,0,101,101,101,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2A.wav,4,1,43,511,S,,,,,,,,0,102,102,102,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2B.wav,4,2,43,512,S,,,,,,,,0,103,103,103,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2C.wav,4,3,43,513,S,,,,,,,,0,104,104,104,,,,,,,,,3,0.40037011914,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1A.wav,2,1,43,514,S,,,,,,,,0,105,105,105,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1B.wav,2,2,43,515,S,,,,,,,,0,106,106,106,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1C.wav,2,3,43,516,S,,,,,,,,0,107,107,107,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2A.wav,4,1,44,517,S,,,,,,,,0,108,108,108,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2B.wav,4,2,44,518,S,,,,,,,,0,109,109,109,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2C.wav,4,3,44,519,S,,,,,,,,0,110,110,110,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4A.wav,3,1,44,520,S,,,,,,,,0,111,111,111,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4B.wav,3,2,44,521,S,,,,,,,,0,112,112,112,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4C.wav,3,3,44,522,S,,,,,,,,0,113,113,113,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
3A.wav,1,1,44,523,S,,,,,,,,0,114,114,114,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
3B.wav,1,2,44,524,S,,,,,,,,0,115,115,115,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
3C.wav,1,3,44,525,S,,,,,,,,0,116,116,116,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1A.wav,2,1,44,526,S,,,,,,,,0,117,117,117,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1B.wav,2,2,44,527,S,,,,,,,,0,118,118,118,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1C.wav,2,3,44,528,S,,,,,,,,0,119,119,119,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bu.wav,0,1,1,457,R,,,,,,,,,,,,0,0,0,0,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ba.wav,0,2,1,458,R,,,,,,,,,,,,0,1,1,1,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pu.wav,0,3,1,459,R,,,,,,,,,,,,0,2,2,2,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
da.wav,0,1,1,460,R,,,,,,,,,,,,0,3,3,3,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ti.wav,0,2,1,461,R,,,,,,,,,,,,0,4,4,4,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pa.wav,0,3,1,462,R,,,,,,,,,,,,0,5,5,5,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
du.wav,0,1,1,463,R,,,,,,,,,,,,0,6,6,6,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ba.wav,0,2,1,464,R,,,,,,,,,,,,0,7,7,7,,,,,,,3,0.433747948613,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ta.wav,0,3,1,465,R,,,,,,,,,,,,0,8,8,8,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
du.wav,0,1,1,466,R,,,,,,,,,,,,0,9,9,9,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
da.wav,0,2,1,467,R,,,,,,,,,,,,0,10,10,10,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pa.wav,0,3,1,468,R,,,,,,,,,,,,0,11,11,11,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ta.wav,0,1,1,469,R,,,,,,,,,,,,0,12,12,12,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
di.wav,0,2,1,470,R,,,,,,,,,,,,0,13,13,13,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pu.wav,0,3,1,471,R,,,,,,,,,,,,0,14,14,14,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
di.wav,0,1,1,472,R,,,,,,,,,,,,0,15,15,15,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bu.wav,0,2,1,473,R,,,,,,,,,,,,0,16,16,16,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ti.wav,0,3,1,474,R,,,,,,,,,,,,0,17,17,17,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pi.wav,0,1,1,475,R,,,,,,,,,,,,0,18,18,18,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bi.wav,0,2,1,476,R,,,,,,,,,,,,0,19,19,19,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
tu.wav,0,3,1,477,R,,,,,,,,,,,,0,20,20,20,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ta.wav,0,1,1,478,R,,,,,,,,,,,,0,21,21,21,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ti.wav,0,2,1,479,R,,,,,,,,,,,,0,22,22,22,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
du.wav,0,3,1,480,R,,,,,,,,,,,,0,23,23,23,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,24,24,24,,,,,,,3,0.150303772651,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,25,25,25,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,26,26,26,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,27,27,27,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,28,28,28,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,29,29,29,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,30,30,30,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,31,31,31,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,32,32,32,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,33,33,33,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,34,34,34,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,35,35,35,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
tu.wav,0,1,1,481,R,,,,,,,,,,,,0,36,36,36,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bi.wav,0,2,1,482,R,,,,,,,,,,,,0,37,37,37,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ta.wav,0,3,1,483,R,,,,,,,,,,,,0,38,38,38,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ti.wav,0,1,1,484,R,,,,,,,,,,,,0,39,39,39,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pa.wav,0,2,1,485,R,,,,,,,,,,,,0,40,40,40,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
du.wav,0,3,1,486,R,,,,,,,,,,,,0,41,41,41,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
du.wav,0,1,1,487,R,,,,,,,,,,,,0,42,42,42,,,,,,,3,0.392031635158,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pi.wav,0,2,1,488,R,,,,,,,,,,,,0,43,43,43,,,,,,,3,0.433700731024,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bu.wav,0,3,1,489,R,,,,,,,,,,,,0,44,44,44,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ba.wav,0,1,1,490,R,,,,,,,,,,,,0,45,45,45,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ti.wav,0,2,1,491,R,,,,,,,,,,,,0,46,46,46,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
da.wav,0,3,1,492,R,,,,,,,,,,,,0,47,47,47,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pu.wav,0,1,1,493,R,,,,,,,,,,,,0,48,48,48,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pa.wav,0,2,1,494,R,,,,,,,,,,,,0,49,49,49,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ba.wav,0,3,1,495,R,,,,,,,,,,,,0,50,50,50,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pi.wav,0,1,1,496,R,,,,,,,,,,,,0,51,51,51,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
tu.wav,0,2,1,497,R,,,,,,,,,,,,0,52,52,52,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ta.wav,0,3,1,498,R,,,,,,,,,,,,0,53,53,53,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
di.wav,0,1,1,499,R,,,,,,,,,,,,0,54,54,54,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bi.wav,0,2,1,500,R,,,,,,,,,,,,0,55,55,55,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
da.wav,0,3,1,501,R,,,,,,,,,,,,0,56,56,56,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
di.wav,0,1,1,502,R,,,,,,,,,,,,0,57,57,57,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pu.wav,0,2,1,503,R,,,,,,,,,,,,0,58,58,58,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bu.wav,0,3,1,504,R,,,,,,,,,,,,0,59,59,59,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,60,60,60,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,61,61,61,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,62,62,62,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,63,63,63,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,64,64,64,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,65,65,65,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,66,66,66,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,67,67,67,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,68,68,68,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,69,69,69,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,70,70,70,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,71,71,71,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ta.wav,0,1,1,505,R,,,,,,,,,,,,0,72,72,72,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
di.wav,0,2,1,506,R,,,,,,,,,,,,0,73,73,73,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bi.wav,0,3,1,507,R,,,,,,,,,,,,0,74,74,74,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bu.wav,0,1,1,508,R,,,,,,,,,,,,0,75,75,75,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
du.wav,0,2,1,509,R,,,,,,,,,,,,0,76,76,76,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
da.wav,0,3,1,510,R,,,,,,,,,,,,0,77,77,77,,,,,,,3,0.288393222727,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ti.wav,0,1,1,511,R,,,,,,,,,,,,0,78,78,78,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pu.wav,0,2,1,512,R,,,,,,,,,,,,0,79,79,79,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
di.wav,0,3,1,513,R,,,,,,,,,,,,0,80,80,80,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ba.wav,0,1,1,514,R,,,,,,,,,,,,0,81,81,81,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ta.wav,0,2,1,515,R,,,,,,,,,,,,0,82,82,82,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bi.wav,0,3,1,516,R,,,,,,,,,,,,0,83,83,83,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pi.wav,0,1,1,517,R,,,,,,,,,,,,0,84,84,84,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
da.wav,0,2,1,518,R,,,,,,,,,,,,0,85,85,85,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pa.wav,0,3,1,519,R,,,,,,,,,,,,0,86,86,86,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pi.wav,0,1,1,520,R,,,,,,,,,,,,0,87,87,87,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
du.wav,0,2,1,521,R,,,,,,,,,,,,0,88,88,88,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
tu.wav,0,3,1,522,R,,,,,,,,,,,,0,89,89,89,,,,,,,3,0.333709179424,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pa.wav,0,1,1,523,R,,,,,,,,,,,,0,90,90,90,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
tu.wav,0,2,1,524,R,,,,,,,,,,,,0,91,91,91,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ti.wav,0,3,1,525,R,,,,,,,,,,,,0,92,92,92,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ba.wav,0,1,1,526,R,,,,,,,,,,,,0,93,93,93,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bu.wav,0,2,1,527,R,,,,,,,,,,,,0,94,94,94,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pu.wav,0,3,1,528,R,,,,,,,,,,,,0,95,95,95,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pa.wav,0,1,1,529,R,,,,,,,,,,,,0,96,96,96,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
da.wav,0,2,1,530,R,,,,,,,,,,,,0,97,97,97,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pi.wav,0,3,1,531,R,,,,,,,,,,,,0,98,98,98,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
tu.wav,0,1,1,532,R,,,,,,,,,,,,0,99,99,99,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
