soundFile,word,location,repetition,trialnum,condition,corrAns,soundFile3,soundFile2,soundFile1,soundFile6,soundFile5,soundFile4,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,fam_trials_loop.thisRepN,fam_trials_loop.thisTrialN,fam_trials_loop.thisN,fam_trials_loop.thisIndex,twoAFC_1.thisRepN,twoAFC_1.thisTrialN,twoAFC_1.thisN,twoAFC_1.thisIndex,structured_block_key_resp.keys,structured_block_key_resp.rt,random_block_key_resp.keys,random_block_key_resp.rt,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,starget,Run,PartID,frameRate,ttarget,expName,date,
du.wav,0,2,1,533,R,,,,,,,,,,,,0,100,100,100,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bi.wav,0,3,1,534,R,,,,,,,,,,,,0,101,101,101,,,,,,,3,0.220694345422,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ta.wav,0,1,1,535,R,,,,,,,,,,,,0,102,102,102,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bu.wav,0,2,1,536,R,,,,,,,,,,,,0,103,103,103,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
du.wav,0,3,1,537,R,,,,,,,,,,,,0,104,104,104,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ti.wav,0,1,1,538,R,,,,,,,,,,,,0,105,105,105,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bu.wav,0,2,1,539,R,,,,,,,,,,,,0,106,106,106,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
da.wav,0,3,1,540,R,,,,,,,,,,,,0,107,107,107,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ta.wav,0,1,1,541,R,,,,,,,,,,,,0,108,108,108,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
tu.wav,0,2,1,542,R,,,,,,,,,,,,0,109,109,109,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pu.wav,0,3,1,543,R,,,,,,,,,,,,0,110,110,110,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pi.wav,0,1,1,544,R,,,,,,,,,,,,0,111,111,111,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ti.wav,0,2,1,545,R,,,,,,,,,,,,0,112,112,112,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
di.wav,0,3,1,546,R,,,,,,,,,,,,0,113,113,113,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bu.wav,0,1,1,547,R,,,,,,,,,,,,0,114,114,114,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pa.wav,0,2,1,548,R,,,,,,,,,,,,0,115,115,115,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bi.wav,0,3,1,549,R,,,,,,,,,,,,0,116,116,116,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
da.wav,0,1,1,550,R,,,,,,,,,,,,0,117,117,117,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ba.wav,0,2,1,551,R,,,,,,,,,,,,0,118,118,118,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pa.wav,0,3,1,552,R,,,,,,,,,,,,0,119,119,119,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2A.wav,4,1,45,529,S,,,,,,,,0,0,0,0,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2B.wav,4,2,45,530,S,,,,,,,,0,1,1,1,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2C.wav,4,3,45,531,S,,,,,,,,0,2,2,2,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
3A.wav,1,1,45,532,S,,,,,,,,0,3,3,3,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
3B.wav,1,2,45,533,S,,,,,,,,0,4,4,4,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
3C.wav,1,3,45,534,S,,,,,,,,0,5,5,5,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4A.wav,3,1,45,535,S,,,,,,,,0,6,6,6,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4B.wav,3,2,45,536,S,,,,,,,,0,7,7,7,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4C.wav,3,3,45,537,S,,,,,,,,0,8,8,8,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2A.wav,4,1,46,538,S,,,,,,,,0,9,9,9,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2B.wav,4,2,46,539,S,,,,,,,,0,10,10,10,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2C.wav,4,3,46,540,S,,,,,,,,0,11,11,11,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
3A.wav,1,1,46,541,S,,,,,,,,0,12,12,12,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
3B.wav,1,2,46,542,S,,,,,,,,0,13,13,13,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
3C.wav,1,3,46,543,S,,,,,,,,0,14,14,14,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4A.wav,3,1,46,544,S,,,,,,,,0,15,15,15,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4B.wav,3,2,46,545,S,,,,,,,,0,16,16,16,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4C.wav,3,3,46,546,S,,,,,,,,0,17,17,17,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1A.wav,2,1,45,547,S,,,,,,,,0,18,18,18,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1B.wav,2,2,45,548,S,,,,,,,,0,19,19,19,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1C.wav,2,3,45,549,S,,,,,,,,0,20,20,20,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2A.wav,4,1,47,550,S,,,,,,,,0,21,21,21,,,,,,,,,3,0.442075624131,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2B.wav,4,2,47,551,S,,,,,,,,0,22,22,22,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2C.wav,4,3,47,552,S,,,,,,,,0,23,23,23,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1A.wav,2,1,46,553,S,,,,,,,,0,24,24,24,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1B.wav,2,2,46,554,S,,,,,,,,0,25,25,25,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1C.wav,2,3,46,555,S,,,,,,,,0,26,26,26,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4A.wav,3,1,47,556,S,,,,,,,,0,27,27,27,,,,,,,,,3,0.308655895758,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4B.wav,3,2,47,557,S,,,,,,,,0,28,28,28,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4C.wav,3,3,47,558,S,,,,,,,,0,29,29,29,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
3A.wav,1,1,47,559,S,,,,,,,,0,30,30,30,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
3B.wav,1,2,47,560,S,,,,,,,,0,31,31,31,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
3C.wav,1,3,47,561,S,,,,,,,,0,32,32,32,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1A.wav,2,1,47,562,S,,,,,,,,0,33,33,33,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1B.wav,2,2,47,563,S,,,,,,,,0,34,34,34,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1C.wav,2,3,47,564,S,,,,,,,,0,35,35,35,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4A.wav,3,1,48,565,S,,,,,,,,0,36,36,36,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4B.wav,3,2,48,566,S,,,,,,,,0,37,37,37,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4C.wav,3,3,48,567,S,,,,,,,,0,38,38,38,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2A.wav,4,1,48,568,S,,,,,,,,0,39,39,39,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2B.wav,4,2,48,569,S,,,,,,,,0,40,40,40,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2C.wav,4,3,48,570,S,,,,,,,,0,41,41,41,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
3A.wav,1,1,48,571,S,,,,,,,,0,42,42,42,,,,,,,,,3,0.017047598958,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
3B.wav,1,2,48,572,S,,,,,,,,0,43,43,43,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
3C.wav,1,3,48,573,S,,,,,,,,0,44,44,44,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1A.wav,2,1,48,574,S,,,,,,,,0,45,45,45,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1B.wav,2,2,48,575,S,,,,,,,,0,46,46,46,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1C.wav,2,3,48,576,S,,,,,,,,0,47,47,47,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
tu.wav,0,1,1,553,R,,,,,,,,,,,,0,0,0,0,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
du.wav,0,2,1,554,R,,,,,,,,,,,,0,1,1,1,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ti.wav,0,3,1,555,R,,,,,,,,,,,,0,2,2,2,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
di.wav,0,1,1,556,R,,,,,,,,,,,,0,3,3,3,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bi.wav,0,2,1,557,R,,,,,,,,,,,,0,4,4,4,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bu.wav,0,3,1,558,R,,,,,,,,,,,,0,5,5,5,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
di.wav,0,1,1,559,R,,,,,,,,,,,,0,6,6,6,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
da.wav,0,2,1,560,R,,,,,,,,,,,,0,7,7,7,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ta.wav,0,3,1,561,R,,,,,,,,,,,,0,8,8,8,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pu.wav,0,1,1,562,R,,,,,,,,,,,,0,9,9,9,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ti.wav,0,2,1,563,R,,,,,,,,,,,,0,10,10,10,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ba.wav,0,3,1,564,R,,,,,,,,,,,,0,11,11,11,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pa.wav,0,1,1,565,R,,,,,,,,,,,,0,12,12,12,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pu.wav,0,2,1,566,R,,,,,,,,,,,,0,13,13,13,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
du.wav,0,3,1,567,R,,,,,,,,,,,,0,14,14,14,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pi.wav,0,1,1,568,R,,,,,,,,,,,,0,15,15,15,,,,,,,3,0.317085401621,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
tu.wav,0,2,1,569,R,,,,,,,,,,,,0,16,16,16,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ba.wav,0,3,1,570,R,,,,,,,,,,,,0,17,17,17,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ba.wav,0,1,1,571,R,,,,,,,,,,,,0,18,18,18,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pu.wav,0,2,1,572,R,,,,,,,,,,,,0,19,19,19,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
di.wav,0,3,1,573,R,,,,,,,,,,,,0,20,20,20,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pi.wav,0,1,1,574,R,,,,,,,,,,,,0,21,21,21,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bi.wav,0,2,1,575,R,,,,,,,,,,,,0,22,22,22,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ta.wav,0,3,1,576,R,,,,,,,,,,,,0,23,23,23,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,3,3C.wav,3B.wav,3A.wav,1C.wav,4B.wav,3A.wav,,,,,,,,,0,0,0,10,,,,,4,0,0.90878469171,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,4,3C.wav,2B.wav,1A.wav,1C.wav,1B.wav,1A.wav,,,,,,,,,0,1,1,7,,,,,4,1,1.83410128532,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,3,4C.wav,4B.wav,4A.wav,1C.wav,4B.wav,3A.wav,,,,,,,,,0,2,2,12,,,,,3,1,0.642116185743,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,4,2C.wav,1B.wav,4A.wav,1C.wav,1B.wav,1A.wav,,,,,,,,,0,3,3,5,,,,,4,1,0.583709819242,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,3,1C.wav,1B.wav,1A.wav,2C.wav,1B.wav,4A.wav,,,,,,,,,0,4,4,13,,,,,3,1,0.767176381778,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,3,1C.wav,1B.wav,1A.wav,3C.wav,2B.wav,1A.wav,,,,,,,,,0,5,5,24,,,,,4,0,0.367162386887,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,4,1C.wav,4B.wav,3A.wav,1C.wav,1B.wav,1A.wav,,,,,,,,,0,6,6,21,,,,,4,1,0.683779309038,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,3,2C.wav,2B.wav,2A.wav,2C.wav,1B.wav,4A.wav,,,,,,,,,0,7,7,17,,,,,3,1,0.55037038913,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,3,3C.wav,3B.wav,3A.wav,4C.wav,3B.wav,2A.wav,,,,,,,,,0,8,8,27,,,,,3,1,0.942121562082,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,4,1C.wav,4B.wav,3A.wav,3C.wav,3B.wav,3A.wav,,,,,,,,,0,9,9,4,,,,,4,1,0.425367936026,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,3,4C.wav,4B.wav,4A.wav,3C.wav,2B.wav,1A.wav,,,,,,,,,0,10,10,18,,,,,3,1,0.383707088418,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,3,4C.wav,4B.wav,4A.wav,2C.wav,1B.wav,4A.wav,,,,,,,,,0,11,11,25,,,,,3,1,0.358702160418,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,4,3C.wav,2B.wav,1A.wav,2C.wav,2B.wav,2A.wav,,,,,,,,,0,12,12,30,,,,,3,0,1.95903063659,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,3,1C.wav,1B.wav,1A.wav,1C.wav,4B.wav,3A.wav,,,,,,,,,0,13,13,19,,,,,3,1,1.46721338714,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,3,2C.wav,2B.wav,2A.wav,1C.wav,4B.wav,3A.wav,,,,,,,,,0,14,14,14,,,,,4,0,0.525391061325,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,4,4C.wav,3B.wav,2A.wav,3C.wav,3B.wav,3A.wav,,,,,,,,,0,15,15,9,,,,,3,0,2.50075932406,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,4,4C.wav,3B.wav,2A.wav,2C.wav,2B.wav,2A.wav,,,,,,,,,0,16,16,16,,,,,3,0,0.400332003366,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,3,4C.wav,4B.wav,4A.wav,4C.wav,3B.wav,2A.wav,,,,,,,,,0,17,17,8,,,,,3,1,0.266931048129,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,4,4C.wav,3B.wav,2A.wav,1C.wav,1B.wav,1A.wav,,,,,,,,,0,18,18,20,,,,,4,1,0.258714590687,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,4,4C.wav,3B.wav,2A.wav,4C.wav,4B.wav,4A.wav,,,,,,,,,0,19,19,2,,,,,4,1,0.225374876056,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,4,1C.wav,4B.wav,3A.wav,2C.wav,2B.wav,2A.wav,,,,,,,,,0,20,20,0,,,,,3,0,0.375333048869,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,4,3C.wav,2B.wav,1A.wav,4C.wav,4B.wav,4A.wav,,,,,,,,,0,21,21,26,,,,,4,1,0.0836746902205,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,3,2C.wav,2B.wav,2A.wav,3C.wav,2B.wav,1A.wav,,,,,,,,,0,22,22,1,,,,,3,1,0.467041298747,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,3,1C.wav,1B.wav,1A.wav,4C.wav,3B.wav,2A.wav,,,,,,,,,0,23,23,29,,,,,3,1,0.216964143328,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,4,2C.wav,1B.wav,4A.wav,3C.wav,3B.wav,3A.wav,,,,,,,,,0,24,24,11,,,,,4,1,0.28373914538,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,4,1C.wav,4B.wav,3A.wav,4C.wav,4B.wav,4A.wav,,,,,,,,,0,25,25,6,,,,,4,1,0.291981771588,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,3,3C.wav,3B.wav,3A.wav,2C.wav,1B.wav,4A.wav,,,,,,,,,0,26,26,15,,,,,3,1,0.400430989917,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,3,2C.wav,2B.wav,2A.wav,4C.wav,3B.wav,2A.wav,,,,,,,,,0,27,27,22,,,,,3,1,0.375379413366,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,4,3C.wav,2B.wav,1A.wav,3C.wav,3B.wav,3A.wav,,,,,,,,,0,28,28,3,,,,,4,1,0.242027950939,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,4,2C.wav,1B.wav,4A.wav,2C.wav,2B.wav,2A.wav,,,,,,,,,0,29,29,23,,,,,4,1,0.158608407713,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
,,,,,,4,2C.wav,1B.wav,4A.wav,4C.wav,4B.wav,4A.wav,,,,,,,,,0,30,30,28,,,,,4,1,0.500530630816,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
