word,location,image,repetition,trialnum,condition,corrAns,image3,image2,image1,image6,image5,image4,v_block_trials.thisRepN,v_block_trials.thisTrialN,v_block_trials.thisN,v_block_trials.thisIndex,l_block_trial_loop.thisRepN,l_block_trial_loop.thisTrialN,l_block_trial_loop.thisN,l_block_trial_loop.thisIndex,blank_block_trial_loop.thisRepN,blank_block_trial_loop.thisTrialN,blank_block_trial_loop.thisN,blank_block_trial_loop.thisIndex,forced_test_1_block.thisRepN,forced_test_1_block.thisTrialN,forced_test_1_block.thisN,forced_test_1_block.thisIndex,v_block_trial_key_resp.keys,v_block_trial_key_resp.rt,l_block_trial_key_resp.keys,l_block_trial_key_resp.rt,blank_block_trial_key_resp.keys,end_fam_block_key_resp.keys,end_fam_block_key_resp.rt,question_key_resp.keys,question_key_resp.corr,question_key_resp.rt,Run,vtarget,PartID,ltarget,frameRate,expName,date,
2,3,Alien3.bmp,42,501,S,,,,,,,,0,80,80,80,,,,,,,,,,,,,3,0.142019048333,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
3,1,Alien10.bmp,42,502,S,,,,,,,,0,81,81,81,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
3,2,Alien11.bmp,42,503,S,,,,,,,,0,82,82,82,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
3,3,Alien12.bmp,42,504,S,,,,,,,,0,83,83,83,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,0,84,84,84,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,0,85,85,85,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,0,86,86,86,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,0,87,87,87,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,0,88,88,88,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,0,89,89,89,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,0,90,90,90,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,0,91,91,91,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,0,92,92,92,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,0,93,93,93,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,0,94,94,94,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,0,95,95,95,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
1,1,Alien4.bmp,43,505,S,,,,,,,,0,96,96,96,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
1,2,Alien5.bmp,43,506,S,,,,,,,,0,97,97,97,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
1,3,Alien6.bmp,43,507,S,,,,,,,,0,98,98,98,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
3,1,Alien10.bmp,43,508,S,,,,,,,,0,99,99,99,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
3,2,Alien11.bmp,43,509,S,,,,,,,,0,100,100,100,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
3,3,Alien12.bmp,43,510,S,,,,,,,,0,101,101,101,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
4,1,Alien7.bmp,43,511,S,,,,,,,,0,102,102,102,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
4,2,Alien8.bmp,43,512,S,,,,,,,,0,103,103,103,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
4,3,Alien9.bmp,43,513,S,,,,,,,,0,104,104,104,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
2,1,Alien1.bmp,43,514,S,,,,,,,,0,105,105,105,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
2,2,Alien2.bmp,43,515,S,,,,,,,,0,106,106,106,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
2,3,Alien3.bmp,43,516,S,,,,,,,,0,107,107,107,,,,,,,,,,,,,3,0.216898152139,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
4,1,Alien7.bmp,44,517,S,,,,,,,,0,108,108,108,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
4,2,Alien8.bmp,44,518,S,,,,,,,,0,109,109,109,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
4,3,Alien9.bmp,44,519,S,,,,,,,,0,110,110,110,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
3,1,Alien10.bmp,44,520,S,,,,,,,,0,111,111,111,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
3,2,Alien11.bmp,44,521,S,,,,,,,,0,112,112,112,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
3,3,Alien12.bmp,44,522,S,,,,,,,,0,113,113,113,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
1,1,Alien4.bmp,44,523,S,,,,,,,,0,114,114,114,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
1,2,Alien5.bmp,44,524,S,,,,,,,,0,115,115,115,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
1,3,Alien6.bmp,44,525,S,,,,,,,,0,116,116,116,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
2,1,Alien1.bmp,44,526,S,,,,,,,,0,117,117,117,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
2,2,Alien2.bmp,44,527,S,,,,,,,,0,118,118,118,,,,,,,,,,,,,None,,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
2,3,Alien3.bmp,44,528,S,,,,,,,,0,119,119,119,,,,,,,,,,,,,3,0.0169093594886,,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,D.png,1,457,R,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,A.png,1,458,R,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,F.png,1,459,R,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,3,0.425363669172,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,G.png,1,460,R,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,H.png,1,461,R,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,B.png,1,462,R,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,K.png,1,463,R,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,C.png,1,464,R,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,J.png,1,465,R,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,C.png,1,466,R,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,A.png,1,467,R,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,H.png,1,468,R,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,J.png,1,469,R,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,G.png,1,470,R,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,G.png,1,471,R,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,F.png,1,472,R,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,3,0.467057512142,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,C.png,1,473,R,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,L.png,1,474,R,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,M.png,1,475,R,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,L.png,1,476,R,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,D.png,1,477,R,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,D.png,1,478,R,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,E.png,1,479,R,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,E.png,1,480,R,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,H.png,1,481,R,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,F.png,1,482,R,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,3,0.525432305411,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,D.png,1,483,R,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,F.png,1,484,R,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,3,0.642102817073,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,K.png,1,485,R,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,A.png,1,486,R,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,B.png,1,487,R,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,D.png,1,488,R,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,E.png,1,489,R,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,L.png,1,490,R,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,C.png,1,491,R,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,B.png,1,492,R,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,K.png,1,493,R,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,M.png,1,494,R,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,M.png,1,495,R,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,L.png,1,496,R,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,J.png,1,497,R,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,C.png,1,498,R,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,E.png,1,499,R,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,G.png,1,500,R,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,J.png,1,501,R,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,H.png,1,502,R,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,G.png,1,503,R,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,A.png,1,504,R,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,None,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,E.png,1,505,R,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,J.png,1,506,R,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,F.png,1,507,R,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,3,0.4836929515,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,D.png,1,508,R,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,H.png,1,509,R,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,J.png,1,510,R,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,C.png,1,511,R,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,G.png,1,512,R,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,M.png,1,513,R,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,L.png,1,514,R,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,D.png,1,515,R,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,K.png,1,516,R,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,C.png,1,517,R,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,E.png,1,518,R,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,A.png,1,519,R,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,L.png,1,520,R,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,G.png,1,521,R,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,M.png,1,522,R,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,H.png,1,523,R,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,F.png,1,524,R,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,3,0.425383579917,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,B.png,1,525,R,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,A.png,1,526,R,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,B.png,1,527,R,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,K.png,1,528,R,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,F.png,1,529,R,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,3,0.475413347129,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,E.png,1,530,R,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,3,D.png,1,531,R,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,1,B.png,1,532,R,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
0,2,H.png,1,533,R,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,None,,,,,,,,6,3,f002,F,120.002014149,visual,2018_Jan_12_1206,
